pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,timestamp,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,enc1,enc2,enc3,enc4,vel1,vel2,vel3,vel4,m1current,m2current,m3current,m4current,orient_cov_1,orient_cov_2,orient_cov_3,orient_cov_4,orient_cov_5,orient_cov_6,orient_cov_7,orient_cov_8,orient_cov_9,angvel_cov_1,angvel_cov_2,angvel_cov_3,angvel_cov_4,angvel_cov_5,angvel_cov_6,angvel_cov_7,angvel_cov_8,angvel_cov_9,linacc_cov_1,linacc_cov_2,linacc_cov_3,linacc_cov_4,linacc_cov_5,linacc_cov_6,linacc_cov_7,linacc_cov_8,linacc_cov_9
-2.476545,1.161173,0.871916,0.135345,-0.147243,0.725971,0.658002,29.637127,0.218914,0.051905,-0.888386,0.40019,-0.018741,0.055704,-0.001852,-0.096,0.023333,-0.200667,45119.535,45106.266,45250.0,45235.266,565.0,566.3333,560.26666,566.26666,-89.26667,-72.066666,-129.73334,-111.066666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.476418,1.159896,0.871378,0.135609,-0.146444,0.726004,0.65809,29.645823,0.219077,0.052015,-0.888349,0.40017,-0.021037,0.057852,-0.003704,-0.108,0.026667,-0.205333,45123.668,45110.332,45254.0,45239.332,566.0,566.6667,560.3333,566.3333,-89.333336,-72.333336,-129.66667,-111.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.476184,1.159187,0.871083,0.135331,-0.146703,0.725821,0.658291,29.64589,0.21924,0.052124,-0.888312,0.400149,-0.023333,0.06,-0.005556,-0.12,0.03,-0.21,45127.8,45114.4,45258.0,45243.4,567.0,567.0,560.4,566.4,-89.4,-72.6,-129.6,-111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.475949,1.158479,0.870787,0.135052,-0.146963,0.725638,0.658492,29.654022,0.219413,0.052307,-0.888262,0.400139,-0.021966,0.057265,-0.005556,-0.146923,0.016923,-0.181538,45131.934,45118.465,45262.0,45247.465,568.0,567.3333,560.4667,566.4667,-89.46667,-72.86667,-129.53334,-111.86667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.475952,1.157199,0.870704,0.135017,-0.147547,0.726075,0.657887,29.662622,0.219586,0.05249,-0.888213,0.400128,-0.020598,0.05453,-0.005556,-0.173846,0.003846,-0.153077,45136.066,45122.535,45266.0,45251.535,569.0,567.6667,560.5333,566.5333,-89.53333,-73.13333,-129.46666,-112.13333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.474324,1.147852,0.866517,0.137583,-0.147017,0.725147,0.658498,29.738941,0.221317,0.05432,-0.887721,0.400024,-0.006923,0.027179,-0.005556,-0.443077,-0.126923,0.131538,45176.438,45161.875,45304.875,45291.062,577.875,567.9375,558.5625,564.75,-92.8125,-75.9375,-128.25,-113.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.474431,1.147346,0.866403,0.1377,-0.146575,0.725175,0.65854,29.741499,0.221491,0.054503,-0.887671,0.400014,-0.005556,0.024444,-0.005556,-0.47,-0.14,0.16,45180.25,45165.5,45308.5,45294.75,578.5,567.25,557.75,564.0,-93.75,-76.25,-128.0,-113.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.468756,1.073808,0.835682,0.138679,-0.147884,0.725502,0.657682,30.348051,0.22429,0.056464,-0.886519,0.400735,-0.020247,-0.014198,-0.029506,-0.163333,0.105556,-0.13,45498.5,45488.0,45631.0,45618.0,555.0,562.25,568.25,561.75,-88.25,-81.25,-131.75,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.468307,1.072937,0.835388,0.139587,-0.146962,0.725429,0.657777,30.352367,0.224324,0.056539,-0.886552,0.400633,-0.021296,-0.017037,-0.030741,-0.16,0.126667,-0.145,45503.332,45493.0,45636.0,45623.0,555.6667,561.8333,568.5,561.5,-88.833336,-80.833336,-131.83333,-113.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.467944,1.071904,0.835011,0.139256,-0.147533,0.725408,0.657743,30.361801,0.224357,0.056613,-0.886585,0.400531,-0.022346,-0.019877,-0.031975,-0.156667,0.147778,-0.16,45508.168,45498.0,45641.0,45628.0,556.3333,561.4167,568.75,561.25,-89.416664,-80.416664,-131.91667,-113.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.467929,1.071589,0.834942,0.139297,-0.147581,0.725353,0.657783,30.370567,0.224391,0.056688,-0.886618,0.400429,-0.023395,-0.022716,-0.03321,-0.153333,0.168889,-0.175,45513.0,45503.0,45646.0,45633.0,557.0,561.0,569.0,561.0,-90.0,-80.0,-132.0,-113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.467915,1.071274,0.834873,0.139338,-0.147629,0.725299,0.657824,30.371101,0.224425,0.056762,-0.886651,0.400327,-0.024444,-0.025556,-0.034444,-0.15,0.19,-0.19,45518.0,45507.75,45650.832,45637.75,557.0,561.0833,568.6667,560.4167,-89.666664,-80.0,-132.66667,-112.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.4679,1.070959,0.834804,0.139379,-0.147677,0.725245,0.657864,30.371874,0.224317,0.056752,-0.88667,0.400346,-0.022315,-0.025278,-0.029444,-0.128333,0.1525,-0.185833,45523.0,45512.5,45655.668,45642.5,557.0,561.1667,568.3333,559.8333,-89.333336,-80.0,-133.33333,-111.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.467924,1.069728,0.834458,0.139539,-0.146624,0.725767,0.657489,30.377897,0.22421,0.056742,-0.886689,0.400366,-0.020185,-0.025,-0.024444,-0.106667,0.115,-0.181667,45528.0,45517.25,45660.5,45647.25,557.0,561.25,568.0,559.25,-89.0,-80.0,-134.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.457804,0.930909,0.777898,0.13773,-0.144875,0.725913,0.658097,31.572458,0.219469,0.055995,-0.888493,0.399096,0.018651,-0.016746,0.041508,0.178571,-0.209286,-0.201429,46184.0,46172.5,46316.0,46308.0,569.0,557.5,562.0,554.0,-87.0,-69.5,-129.0,-119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.457914,0.93044,0.777588,0.137646,-0.145078,0.725981,0.657995,31.582615,0.21936,0.055969,-0.888489,0.39917,0.021111,-0.014444,0.044444,0.18,-0.21,-0.21,46187.625,46176.312,46319.75,46311.75,568.75,557.8125,562.75,554.375,-86.75,-70.0625,-128.625,-118.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.458024,0.929971,0.777278,0.137561,-0.145281,0.726048,0.657894,31.583773,0.219386,0.055891,-0.888454,0.399244,0.02119,-0.013095,0.043175,0.154286,-0.195,-0.200714,46191.25,46180.125,46323.5,46315.5,568.5,558.125,563.5,554.75,-86.5,-70.625,-128.25,-118.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.443518,0.778029,0.712016,0.13627,-0.142871,0.728556,0.655915,32.904587,0.21816,0.05604,-0.887246,0.402567,-0.000741,-0.005,-0.030741,-0.431667,-0.178333,0.14,46916.375,46909.375,47060.312,47039.312,564.0625,566.6875,570.9375,562.8125,-70.1875,-86.875,-143.1875,-108.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.443559,0.777674,0.711957,0.136602,-0.143042,0.728457,0.655918,32.90599,0.218302,0.056157,-0.887255,0.402454,0.000741,-0.008611,-0.033148,-0.450833,-0.199167,0.155,46920.0,46913.0,47064.0,47043.0,565.0,567.0,571.0,563.0,-70.0,-87.0,-143.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.4436,0.777319,0.711899,0.136934,-0.143213,0.728358,0.655922,32.90649,0.218444,0.056274,-0.887264,0.402342,0.002222,-0.012222,-0.035556,-0.47,-0.22,0.17,46924.54,46917.46,47068.46,47047.383,565.38464,566.8461,570.1539,562.2308,-71.0,-86.38461,-143.46153,-107.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.443642,0.776964,0.711841,0.137266,-0.143384,0.728259,0.655925,32.90752,0.218364,0.056284,-0.88734,0.402215,0.001624,-0.014188,-0.034786,-0.423846,-0.198462,0.151538,46929.08,46921.92,47072.92,47051.77,565.7692,566.6923,569.3077,561.46155,-72.0,-85.76923,-143.92308,-106.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.443386,0.776,0.711304,0.136513,-0.14315,0.727897,0.656535,32.91589,0.218285,0.056293,-0.887416,0.402089,0.001026,-0.016154,-0.034017,-0.377692,-0.176923,0.133077,46933.617,46926.383,47077.383,47056.152,566.1539,566.53845,568.46155,560.6923,-73.0,-85.15385,-144.38461,-106.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.437989,0.668531,0.665851,0.136744,-0.145119,0.723897,0.660466,33.82033,0.220097,0.052918,-0.889909,0.396003,-0.018889,0.028889,-0.028889,-0.13,0.17,-0.06,47446.5,47444.5,47600.125,47578.25,550.0,559.0,563.75,564.5,-67.0,-85.875,-158.875,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.414811,0.255926,0.498195,0.1374,-0.1405,0.716189,0.669667,37.330704,0.213865,0.058044,-0.896595,0.383418,0.025556,-0.008889,0.034444,0.21,-0.23,-0.18,49401.668,49391.668,49543.668,49534.332,554.3333,560.3333,559.6667,552.3333,-68.0,-66.333336,-130.66667,-119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.407922,0.09177,0.431233,0.137957,-0.141093,0.716428,0.669173,38.666534,0.2153,0.058305,-0.895829,0.384364,-0.030417,0.006528,-0.019722,-0.27125,-0.12125,0.11625,50133.617,50129.46,50284.31,50272.46,549.0,563.61536,580.3077,549.0769,-69.69231,-86.07692,-136.38461,-115.46154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.407921,0.091532,0.431075,0.138079,-0.141003,0.716474,0.669117,38.66841,0.215319,0.05842,-0.895834,0.384326,-0.030764,0.005486,-0.020972,-0.280625,-0.130625,0.128125,50138.0,50134.0,50289.0,50277.0,549.0,563.0,580.0,548.0,-70.0,-86.0,-136.0,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.40792,0.091294,0.430916,0.138201,-0.140912,0.71652,0.669061,38.669025,0.215338,0.058534,-0.895838,0.384288,-0.031111,0.004444,-0.022222,-0.29,-0.14,0.14,50142.07,50138.285,50293.355,50281.145,549.6429,562.8571,579.6429,548.2857,-69.71429,-86.0,-136.0,-113.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.407919,0.091056,0.430758,0.138323,-0.140822,0.716567,0.669006,38.675472,0.215264,0.058639,-0.895881,0.384214,-0.030873,0.001349,-0.022619,-0.274286,-0.124286,0.126429,50146.145,50142.57,50297.715,50285.285,550.2857,562.7143,579.2857,548.5714,-69.42857,-86.0,-136.0,-112.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.407829,0.090256,0.43028,0.138497,-0.140326,0.716804,0.668819,38.68391,0.215189,0.058744,-0.895924,0.384139,-0.030635,-0.001746,-0.023016,-0.258571,-0.108571,0.112857,50150.215,50146.855,50302.07,50289.43,550.9286,562.5714,578.9286,548.8571,-69.14286,-86.0,-136.0,-111.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398361,-0.154151,0.330261,0.13367,-0.138345,0.716193,0.670865,40.808315,0.212531,0.053094,-0.897352,0.383104,0.005455,0.020303,-0.02101,-0.332727,-0.194545,0.086364,51331.145,51320.0,51485.855,51467.855,554.4286,549.8571,550.4286,559.2857,-89.28571,-73.57143,-139.42857,-113.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398417,-0.155029,0.32976,0.132898,-0.138396,0.716249,0.670949,40.817734,0.21273,0.053238,-0.89734,0.383003,0.005859,0.01798,-0.022525,-0.361818,-0.226364,0.100909,51335.215,51324.0,51489.785,51471.785,554.1429,548.7857,549.6429,557.4286,-89.42857,-73.85714,-139.14285,-113.21429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398332,-0.155836,0.329467,0.133671,-0.13801,0.716348,0.670769,40.825794,0.21293,0.053382,-0.897327,0.382903,0.006263,0.015657,-0.02404,-0.390909,-0.258182,0.115455,51339.285,51328.0,51493.715,51475.715,553.8571,547.7143,548.8571,555.5714,-89.57143,-74.14286,-138.85715,-113.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398267,-0.156157,0.329334,0.133794,-0.138029,0.71627,0.670823,40.83334,0.213129,0.053526,-0.897315,0.382802,0.006667,0.013333,-0.025556,-0.42,-0.29,0.13,51343.355,51332.0,51497.645,51479.645,553.5714,546.6429,548.0714,553.7143,-89.71429,-74.42857,-138.57143,-113.35714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398202,-0.156478,0.329201,0.133917,-0.138049,0.716193,0.670878,40.837097,0.21317,0.053547,-0.897356,0.38268,0.006815,0.010519,-0.025185,-0.398667,-0.264667,0.122667,51347.43,51336.0,51501.57,51483.57,553.2857,545.5714,547.2857,551.8571,-89.85714,-74.71429,-138.28572,-113.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398147,-0.157556,0.329025,0.135371,-0.137283,0.716139,0.670801,40.8445,0.213211,0.053567,-0.897397,0.382558,0.006963,0.007704,-0.024815,-0.377333,-0.239333,0.115333,51351.5,51340.0,51505.5,51487.5,553.0,544.5,546.5,550.0,-90.0,-75.0,-138.0,-113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.398039,-0.158296,0.328797,0.134666,-0.138176,0.715655,0.671275,40.853245,0.213251,0.053587,-0.897438,0.382436,0.007111,0.004889,-0.024444,-0.356,-0.214,0.108,51355.57,51344.0,51509.43,51491.43,552.7143,543.4286,545.7143,548.1429,-90.14286,-75.28571,-137.71428,-113.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
